ID	Gene_name	Alternative_name	Gene_name_use	Alternative_name_use	Product_name
NCBI_4355	blaPDC-472	NA	blaPDC-472		inhibitor-resistant_extended-spectrum_class_C_beta-lactamase_PDC-472
NCBI_4358	blaPDC-473	NA	blaPDC-473		class_C_beta-lactamase_PDC-473
NCBI_4359	blaPDC-474	NA	blaPDC-474		class_C_beta-lactamase_PDC-474
NCBI_4360	blaPDC-475	NA	blaPDC-475		inhibitor-resistant_extended-spectrum_class_C_beta-lactamase_PDC-475
NCBI_4361	blaPDC-476	NA	blaPDC-476		class_C_beta-lactamase_PDC-476
NCBI_4412	blaPDC-477	NA	blaPDC-477		inhibitor-resistant_class_C_beta-lactamase_PDC-477
NCBI_4413	blaPDC-478	NA	blaPDC-478		inhibitor-resistant_class_C_beta-lactamase_PDC-478
NCBI_4414	blaPDC-479	NA	blaPDC-479		inhibitor-resistant_extended-spectrum_class_C_beta-lactamase_PDC-479
NCBI_7583	blaPDC-48	NA	blaPDC-48		class_C_beta-lactamase_PDC-48
NCBI_4415	blaPDC-480	NA	blaPDC-480		inhibitor-resistant_extended-spectrum_class_C_beta-lactamase_PDC-480
NCBI_4416	blaPDC-481	NA	blaPDC-481		inhibitor-resistant_extended-spectrum_class_C_beta-lactamase_PDC-481
NCBI_4417	blaPDC-482	NA	blaPDC-482		inhibitor-resistant_extended-spectrum_class_C_beta-lactamase_PDC-482
NCBI_4418	blaPDC-483	NA	blaPDC-483		inhibitor-resistant_class_C_beta-lactamase_PDC-483
NCBI_4457	blaPDC-484	NA	blaPDC-484		class_C_beta-lactamase_PDC-484
NCBI_4458	blaPDC-485	NA	blaPDC-485		class_C_beta-lactamase_PDC-485
NCBI_4459	blaPDC-486	NA	blaPDC-486		class_C_beta-lactamase_PDC-486
NCBI_4460	blaPDC-487	NA	blaPDC-487		inhibitor-resistant_extended-spectrum_class_C_beta-lactamase_PDC-487
NCBI_4461	blaPDC-488	NA	blaPDC-488		class_C_beta-lactamase_PDC-488
NCBI_4483	blaPDC-489	NA	blaPDC-489		class_C_beta-lactamase_PDC-489
NCBI_7581	blaPDC-49	NA	blaPDC-49		class_C_beta-lactamase_PDC-49
NCBI_4484	blaPDC-490	NA	blaPDC-490		class_C_beta-lactamase_PDC-490
NCBI_4485	blaPDC-491	NA	blaPDC-491		class_C_beta-lactamase_PDC-491
NCBI_4486	blaPDC-492	NA	blaPDC-492		class_C_beta-lactamase_PDC-492
NCBI_4487	blaPDC-493	NA	blaPDC-493		class_C_beta-lactamase_PDC-493
NCBI_4488	blaPDC-494	NA	blaPDC-494		class_C_beta-lactamase_PDC-494
NCBI_4489	blaPDC-495	NA	blaPDC-495		class_C_beta-lactamase_PDC-495
NCBI_4490	blaPDC-496	NA	blaPDC-496		class_C_beta-lactamase_PDC-496
NCBI_4570	blaPDC-497	NA	blaPDC-497		inhibitor-resistant_extended-spectrum_class_C_beta-lactamase_PDC-497
NCBI_4592	blaPDC-498	NA	blaPDC-498		class_C_beta-lactamase_PDC-498
NCBI_4593	blaPDC-499	NA	blaPDC-499		class_C_beta-lactamase_PDC-499
NCBI_6141	blaPDC-5	NA	blaPDC-5		extended-spectrum_class_C_beta-lactamase_PDC-5
NCBI_7582	blaPDC-50	NA	blaPDC-50		extended-spectrum_class_C_beta-lactamase_PDC-50
NCBI_4594	blaPDC-500	NA	blaPDC-500		inhibitor-resistant_class_C_beta-lactamase_PDC-500
NCBI_4657	blaPDC-501	NA	blaPDC-501		class_C_beta-lactamase_PDC-501
NCBI_4658	blaPDC-502	NA	blaPDC-502		class_C_beta-lactamase_PDC-502
NCBI_4659	blaPDC-503	NA	blaPDC-503		class_C_beta-lactamase_PDC-503
NCBI_4660	blaPDC-504	NA	blaPDC-504		class_C_beta-lactamase_PDC-504
NCBI_4661	blaPDC-505	NA	blaPDC-505		class_C_beta-lactamase_PDC-505
NCBI_4662	blaPDC-506	NA	blaPDC-506		class_C_beta-lactamase_PDC-506
NCBI_4663	blaPDC-507	NA	blaPDC-507		class_C_beta-lactamase_PDC-507
NCBI_4664	blaPDC-508	NA	blaPDC-508		class_C_beta-lactamase_PDC-508
NCBI_4665	blaPDC-509	NA	blaPDC-509		class_C_beta-lactamase_PDC-509
NCBI_7556	blaPDC-51	NA	blaPDC-51		class_C_beta-lactamase_PDC-51
NCBI_4666	blaPDC-510	NA	blaPDC-510		inhibitor-resistant_class_C_beta-lactamase_PDC-510
NCBI_4667	blaPDC-511	NA	blaPDC-511		class_C_beta-lactamase_PDC-511
NCBI_4735	blaPDC-512	NA	blaPDC-512		class_C_beta-lactamase_PDC-512
NCBI_5081	blaPDC-513	NA	blaPDC-513		class_C_beta-lactamase_PDC-513
NCBI_4736	blaPDC-514	NA	blaPDC-514		class_C_beta-lactamase_PDC-514
NCBI_4737	blaPDC-515	NA	blaPDC-515		inhibitor-resistant_extended-spectrum_class_C_beta-lactamase_PDC-515
NCBI_4738	blaPDC-516	NA	blaPDC-516		class_C_beta-lactamase_PDC-516
NCBI_4783	blaPDC-517	NA	blaPDC-517		class_C_beta-lactamase_PDC-517
NCBI_4784	blaPDC-518	NA	blaPDC-518		class_C_beta-lactamase_PDC-518
NCBI_4853	blaPDC-519	NA	blaPDC-519		inhibitor-resistant_cephalosporin-hydrolyzing_class_C_beta-lactamase_PDC-519
NCBI_7573	blaPDC-52	NA	blaPDC-52		class_C_beta-lactamase_PDC-52
NCBI_4854	blaPDC-520	NA	blaPDC-520		class_C_beta-lactamase_PDC-520
NCBI_4855	blaPDC-521	NA	blaPDC-521		class_C_beta-lactamase_PDC-521
NCBI_4856	blaPDC-522	NA	blaPDC-522		class_C_beta-lactamase_PDC-522
NCBI_4857	blaPDC-523	NA	blaPDC-523		class_C_beta-lactamase_PDC-523
NCBI_4858	blaPDC-524	NA	blaPDC-524		class_C_beta-lactamase_PDC-524
NCBI_4859	blaPDC-525	NA	blaPDC-525		class_C_beta-lactamase_PDC-525
NCBI_3286	blaPDC-526	NA	blaPDC-526		class_C_beta-lactamase_PDC-526
NCBI_4860	blaPDC-527	NA	blaPDC-527		class_C_beta-lactamase_PDC-527
NCBI_3665	blaPDC-528	NA	blaPDC-528		class_C_beta-lactamase_PDC-528
NCBI_3436	blaPDC-529	NA	blaPDC-529		class_C_beta-lactamase_PDC-529
NCBI_7585	blaPDC-53	NA	blaPDC-53		class_C_beta-lactamase_PDC-53
NCBI_4873	blaPDC-530	NA	blaPDC-530		class_C_beta-lactamase_PDC-530
NCBI_4916	blaPDC-531	NA	blaPDC-531		inhibitor-resistant_class_C_beta-lactamase_PDC-531
NCBI_4917	blaPDC-532	NA	blaPDC-532		class_C_beta-lactamase_PDC-532
NCBI_4918	blaPDC-533	NA	blaPDC-533		class_C_beta-lactamase_PDC-533
NCBI_4994	blaPDC-534	NA	blaPDC-534		class_C_beta-lactamase_PDC-534
NCBI_3462	blaPDC-535	NA	blaPDC-535		class_C_beta-lactamase_PDC-535
NCBI_4995	blaPDC-536	NA	blaPDC-536		class_C_beta-lactamase_PDC-536
NCBI_4743	blaPDC-537	NA	blaPDC-537		inhibitor-resistant_extended-spectrum_class_C_beta-lactamase_PDC-537
NCBI_5032	blaPDC-538	NA	blaPDC-538		class_C_beta-lactamase_PDC-538
NCBI_5033	blaPDC-539	NA	blaPDC-539		class_C_beta-lactamase_PDC-539
NCBI_7562	blaPDC-54	NA	blaPDC-54		class_C_beta-lactamase_PDC-54
NCBI_5037	blaPDC-540	NA	blaPDC-540		class_C_beta-lactamase_PDC-540
NCBI_5038	blaPDC-541	NA	blaPDC-541		class_C_beta-lactamase_PDC-541
NCBI_5039	blaPDC-542	NA	blaPDC-542		class_C_beta-lactamase_PDC-542
NCBI_5082	blaPDC-543	NA	blaPDC-543		class_C_beta-lactamase_PDC-543
NCBI_5083	blaPDC-544	NA	blaPDC-544		class_C_beta-lactamase_PDC-544
NCBI_5084	blaPDC-545	NA	blaPDC-545		class_C_beta-lactamase_PDC-545
NCBI_4369	blaPDC-546	NA	blaPDC-546		class_C_beta-lactamase_PDC-546
NCBI_5043	blaPDC-547	NA	blaPDC-547		class_C_beta-lactamase_PDC-547
NCBI_5085	blaPDC-548	NA	blaPDC-548		class_C_beta-lactamase_PDC-548
NCBI_5086	blaPDC-549	NA	blaPDC-549		class_C_beta-lactamase_PDC-549
NCBI_7543	blaPDC-55	NA	blaPDC-55		class_C_beta-lactamase_PDC-55
NCBI_5087	blaPDC-550	NA	blaPDC-550		class_C_beta-lactamase_PDC-550
NCBI_5088	blaPDC-551	NA	blaPDC-551		class_C_beta-lactamase_PDC-551
NCBI_5089	blaPDC-552	NA	blaPDC-552		class_C_beta-lactamase_PDC-552
NCBI_5130	blaPDC-553	NA	blaPDC-553		class_C_beta-lactamase_PDC-553
NCBI_5153	blaPDC-554	NA	blaPDC-554		class_C_beta-lactamase_PDC-554
NCBI_5154	blaPDC-555	NA	blaPDC-555		class_C_beta-lactamase_PDC-555
NCBI_5155	blaPDC-556	NA	blaPDC-556		class_C_beta-lactamase_PDC-556
NCBI_5156	blaPDC-557	NA	blaPDC-557		class_C_beta-lactamase_PDC-557
NCBI_5157	blaPDC-558	NA	blaPDC-558		class_C_beta-lactamase_PDC-558
NCBI_5158	blaPDC-559	NA	blaPDC-559		class_C_beta-lactamase_PDC-559
NCBI_7572	blaPDC-56	NA	blaPDC-56		class_C_beta-lactamase_PDC-56
NCBI_5159	blaPDC-560	NA	blaPDC-560		class_C_beta-lactamase_PDC-560
NCBI_5160	blaPDC-561	NA	blaPDC-561		class_C_beta-lactamase_PDC-561
NCBI_5161	blaPDC-562	NA	blaPDC-562		class_C_beta-lactamase_PDC-562
NCBI_5162	blaPDC-563	NA	blaPDC-563		class_C_beta-lactamase_PDC-563
NCBI_5220	blaPDC-564	NA	blaPDC-564		class_C_beta-lactamase_PDC-564
NCBI_4926	blaPDC-565	NA	blaPDC-565		class_C_beta-lactamase_PDC-565
NCBI_5221	blaPDC-566	NA	blaPDC-566		class_C_beta-lactamase_PDC-566
NCBI_5222	blaPDC-567	NA	blaPDC-567		class_C_beta-lactamase_PDC-567
NCBI_5223	blaPDC-568	NA	blaPDC-568		class_C_beta-lactamase_PDC-568
NCBI_5224	blaPDC-569	NA	blaPDC-569		class_C_beta-lactamase_PDC-569
NCBI_7551	blaPDC-57	NA	blaPDC-57		class_C_beta-lactamase_PDC-57
NCBI_5225	blaPDC-570	NA	blaPDC-570		class_C_beta-lactamase_PDC-570
NCBI_5226	blaPDC-571	NA	blaPDC-571		class_C_beta-lactamase_PDC-571
NCBI_3171	blaPDC-572	NA	blaPDC-572		class_C_beta-lactamase_PDC-572
NCBI_5227	blaPDC-573	NA	blaPDC-573		class_C_beta-lactamase_PDC-573
NCBI_5228	blaPDC-574	NA	blaPDC-574		class_C_beta-lactamase_PDC-574
NCBI_5229	blaPDC-575	NA	blaPDC-575		class_C_beta-lactamase_PDC-575
NCBI_4368	blaPDC-576	NA	blaPDC-576		class_C_beta-lactamase_PDC-576
NCBI_5299	blaPDC-577	NA	blaPDC-577		inhibitor-resistant_extended-spectrum_class_C_beta-lactamase_PDC-577
NCBI_5300	blaPDC-578	NA	blaPDC-578		class_C_beta-lactamase_PDC-578
NCBI_5301	blaPDC-579	NA	blaPDC-579		class_C_beta-lactamase_PDC-579
NCBI_1471	blaPDC-58	NA	blaPDC-58		class_C_beta-lactamase_PDC-58
NCBI_5302	blaPDC-580	NA	blaPDC-580		class_C_beta-lactamase_PDC-580
NCBI_5303	blaPDC-581	NA	blaPDC-581		class_C_beta-lactamase_PDC-581
NCBI_5360	blaPDC-582	NA	blaPDC-582		class_C_beta-lactamase_PDC-582
NCBI_5361	blaPDC-583	NA	blaPDC-583		class_C_beta-lactamase_PDC-583
NCBI_5362	blaPDC-584	NA	blaPDC-584		class_C_beta-lactamase_PDC-584
NCBI_5363	blaPDC-585	NA	blaPDC-585		class_C_beta-lactamase_PDC-585
NCBI_5364	blaPDC-586	NA	blaPDC-586		class_C_beta-lactamase_PDC-586
NCBI_5365	blaPDC-587	NA	blaPDC-587		class_C_beta-lactamase_PDC-587
NCBI_5366	blaPDC-588	NA	blaPDC-588		class_C_beta-lactamase_PDC-588
NCBI_5367	blaPDC-589	NA	blaPDC-589		class_C_beta-lactamase_PDC-589
NCBI_7564	blaPDC-59	NA	blaPDC-59		class_C_beta-lactamase_PDC-59
NCBI_5368	blaPDC-590	NA	blaPDC-590		class_C_beta-lactamase_PDC-590
NCBI_5369	blaPDC-591	NA	blaPDC-591		class_C_beta-lactamase_PDC-591
NCBI_5370	blaPDC-592	NA	blaPDC-592		class_C_beta-lactamase_PDC-592
NCBI_6947	blaPDC-6	NA	blaPDC-6		class_C_beta-lactamase_PDC-6
NCBI_7738	blaPDC-60	NA	blaPDC-60		class_C_beta-lactamase_PDC-60
NCBI_7578	blaPDC-61	NA	blaPDC-61		class_C_beta-lactamase_PDC-61
NCBI_7559	blaPDC-62	NA	blaPDC-62		class_C_beta-lactamase_PDC-62
NCBI_7550	blaPDC-63	NA	blaPDC-63		class_C_beta-lactamase_PDC-63
NCBI_7739	blaPDC-64	NA	blaPDC-64		class_C_beta-lactamase_PDC-64
NCBI_7542	blaPDC-65	NA	blaPDC-65		class_C_beta-lactamase_PDC-65
NCBI_7552	blaPDC-66	NA	blaPDC-66		class_C_beta-lactamase_PDC-66
NCBI_7567	blaPDC-67	NA	blaPDC-67		class_C_beta-lactamase_PDC-67
NCBI_7546	blaPDC-68	NA	blaPDC-68		class_C_beta-lactamase_PDC-68
NCBI_7588	blaPDC-69	NA	blaPDC-69		class_C_beta-lactamase_PDC-69
NCBI_1472	blaPDC-7	NA	blaPDC-7		class_C_beta-lactamase_PDC-7
NCBI_7548	blaPDC-70	NA	blaPDC-70		class_C_beta-lactamase_PDC-70
NCBI_7165	blaPDC-71	NA	blaPDC-71		class_C_beta-lactamase_PDC-71
NCBI_7586	blaPDC-72	NA	blaPDC-72		class_C_beta-lactamase_PDC-72
NCBI_7683	blaPDC-74	NA	blaPDC-74		inhibitor-resistant_extended-spectrum_class_C_beta-lactamase_PDC-74
NCBI_6139	blaPDC-8	NA	blaPDC-8		class_C_beta-lactamase_PDC-8
NCBI_8092	blaPDC-80	NA	blaPDC-80		inhibitor-resistant_extended-spectrum_class_C_beta-lactamase_PDC-80
NCBI_8099	blaPDC-86	NA	blaPDC-86		inhibitor-resistant_extended-spectrum_class_C_beta-lactamase_PDC-86
NCBI_1473	blaPDC-9	NA	blaPDC-9		class_C_beta-lactamase_PDC-9
NCBI_1474	blaPDC-94	NA	blaPDC-94		class_C_beta-lactamase_PDC-94
NCBI_1475	blaPDC-95	NA	blaPDC-95		class_C_beta-lactamase_PDC-95
NCBI_1476	blaPDC-96	NA	blaPDC-96		class_C_beta-lactamase_PDC-96
NCBI_26	blaPDC-97	NA	blaPDC-97		class_C_beta-lactamase_PDC-97
NCBI_6989	blaPDC-98	NA	blaPDC-98		class_C_beta-lactamase_PDC-98
NCBI_1477	blaPDC-99	NA	blaPDC-99		class_C_beta-lactamase_PDC-99
NCBI_1478	blaPEDO-1	NA	blaPEDO-1		subclass_B3_metallo-beta-lactamase_PEDO-1
NCBI_1479	blaPEDO-2	NA	blaPEDO-2		subclass_B3_metallo-beta-lactamase_PEDO-2
NCBI_1480	blaPEDO-3	NA	blaPEDO-3		subclass_B1_metallo-beta-lactamase_PEDO-3
NCBI_6587	blaPEN-A1	NA	blaPEN-A1		class_A_beta-lactamase_PEN-A1
NCBI_2932	blaPEN-A10	NA	blaPEN-A10		class_A_beta-lactamase_PEN-A10
NCBI_2915	blaPEN-A11	NA	blaPEN-A11		class_A_beta-lactamase_PEN-A11
NCBI_2924	blaPEN-A12	NA	blaPEN-A12		class_A_beta-lactamase_PEN-A12
NCBI_2912	blaPEN-A13	NA	blaPEN-A13		class_A_beta-lactamase_PEN-A13
NCBI_2955	blaPEN-A15	NA	blaPEN-A15		class_A_beta-lactamase_PEN-A15
NCBI_2927	blaPEN-A16	NA	blaPEN-A16		class_A_beta-lactamase_PEN-A16
NCBI_2939	blaPEN-A17	NA	blaPEN-A17		class_A_beta-lactamase_PEN-A17
NCBI_2928	blaPEN-A18	NA	blaPEN-A18		class_A_beta-lactamase_PEN-A18
NCBI_2918	blaPEN-A19	NA	blaPEN-A19		class_A_beta-lactamase_PEN-A19
NCBI_2921	blaPEN-A2	NA	blaPEN-A2		class_A_beta-lactamase_PEN-A2
NCBI_2662	blaPEN-A20	NA	blaPEN-A20		class_A_beta-lactamase_PEN-A20
NCBI_2930	blaPEN-A21	NA	blaPEN-A21		class_A_beta-lactamase_PEN-A21
NCBI_2931	blaPEN-A22	NA	blaPEN-A22		class_A_beta-lactamase_PEN-A22
NCBI_2917	blaPEN-A23	NA	blaPEN-A23		class_A_beta-lactamase_PEN-A23
NCBI_2925	blaPEN-A24	NA	blaPEN-A24		class_A_beta-lactamase_PEN-A24
NCBI_2933	blaPEN-A25	NA	blaPEN-A25		class_A_beta-lactamase_PEN-A25
NCBI_2911	blaPEN-A26	NA	blaPEN-A26		class_A_beta-lactamase_PEN-A26
NCBI_2910	blaPEN-A27	NA	blaPEN-A27		class_A_beta-lactamase_PEN-A27
NCBI_2661	blaPEN-A28	NA	blaPEN-A28		class_A_beta-lactamase_PEN-A28
NCBI_2919	blaPEN-A29	NA	blaPEN-A29		class_A_beta-lactamase_PEN-A29
NCBI_2913	blaPEN-A3	NA	blaPEN-A3		class_A_beta-lactamase_PEN-A3
NCBI_2923	blaPEN-A30	NA	blaPEN-A30		class_A_beta-lactamase_PEN-A30
NCBI_7668	blaPEN-A31	NA	blaPEN-A31		class_A_beta-lactamase_PEN-A31
NCBI_2909	blaPEN-A32	NA	blaPEN-A32		class_A_beta-lactamase_PEN-A32
NCBI_2066	blaPEN-A33	NA	blaPEN-A33		class_A_beta-lactamase_PEN-A33
NCBI_2934	blaPEN-A34	NA	blaPEN-A34		class_A_beta-lactamase_PEN-A34
NCBI_2920	blaPEN-A35	NA	blaPEN-A35		class_A_beta-lactamase_PEN-A35
NCBI_2663	blaPEN-A37	NA	blaPEN-A37		class_A_beta-lactamase_PEN-A37
NCBI_2929	blaPEN-A38	NA	blaPEN-A38		class_A_beta-lactamase_PEN-A38
NCBI_2916	blaPEN-A4	NA	blaPEN-A4		class_A_beta-lactamase_PEN-A4
NCBI_2926	blaPEN-A5	NA	blaPEN-A5		class_A_beta-lactamase_PEN-A5
NCBI_2922	blaPEN-A6	NA	blaPEN-A6		class_A_beta-lactamase_PEN-A6
NCBI_2908	blaPEN-A7	NA	blaPEN-A7		class_A_beta-lactamase_PEN-A7
NCBI_7906	blaPEN-A8	NA	blaPEN-A8		class_A_beta-lactamase_PEN-A8
NCBI_2914	blaPEN-A9	NA	blaPEN-A9		class_A_beta-lactamase_PEN-A9
NCBI_2976	blaPEN-B1	NA	blaPEN-B1		class_A_beta-lactamase_PEN-B1
NCBI_4919	blaPEN-B2	NA	blaPEN-B2		class_A_beta-lactamase_PEN-B2
NCBI_4920	blaPEN-B3	NA	blaPEN-B3		class_A_beta-lactamase_PEN-B3
NCBI_4050	blaPEN-B4	NA	blaPEN-B4		class_A_beta-lactamase_PEN-B4
NCBI_7106	blaPEN-bcc	NA	blaPEN-bcc		PEN_family_class_A_beta-lactamase,_Bcc-type
NCBI_6572	blaPEN-E	NA	blaPEN-E		PEN-E_family_class_A_beta-lactamase
NCBI_6562	blaPEN-F	NA	blaPEN-F		PEN-F_family_class_A_beta-lactamase
NCBI_7115	blaPEN-H	NA	blaPEN-H		PEN-H_family_class_A_beta-lactamase
NCBI_412	blaPEN-I	NA	blaPEN-I		PEN-I_family_class_A_beta-lactamase
NCBI_6434	blaPEN-J	NA	blaPEN-J		PEN-J_family_class_A_beta-lactamase
NCBI_7074	blaPEN-L	NA	blaPEN-L		PEN-L_family_class_A_beta-lactamase
NCBI_6374	blaPEN-M	NA	blaPEN-M		PEN-M_family_class_A_beta-lactamase
NCBI_8138	blaPEN-N	NA	blaPEN-N		PEN-N_family_class_A_beta-lactamase
NCBI_5908	blaPER-1	NA	blaPER-1		inhibitor-resistant_extended-spectrum_class_A_beta-lactamase_PER-1
NCBI_5907	blaPER-10	NA	blaPER-10		extended-spectrum_class_A_beta-lactamase_PER-10
NCBI_2857	blaPER-11	NA	blaPER-11		extended-spectrum_class_A_beta-lactamase_PER-11
NCBI_2747	blaPER-12	NA	blaPER-12		extended-spectrum_class_A_beta-lactamase_PER-12
NCBI_3656	blaPER-13	NA	blaPER-13		extended-spectrum_class_A_beta-lactamase_PER-13
NCBI_3989	blaPER-14	NA	blaPER-14		extended-spectrum_class_A_beta-lactamase_PER-14
NCBI_4112	blaPER-15	NA	blaPER-15		extended-spectrum_class_A_beta-lactamase_PER-15
NCBI_4323	blaPER-16	NA	blaPER-16		extended-spectrum_class_A_beta-lactamase_PER-16
NCBI_7388	blaPER-2	NA	blaPER-2		extended-spectrum_class_A_beta-lactamase_PER-2
NCBI_7950	blaPER-3	NA	blaPER-3		extended-spectrum_class_A_beta-lactamase_PER-3
NCBI_1481	blaPER-4	NA	blaPER-4		extended-spectrum_class_A_beta-lactamase_PER-4
NCBI_1482	blaPER-5	NA	blaPER-5		extended-spectrum_class_A_beta-lactamase_PER-5
NCBI_1483	blaPER-6	NA	blaPER-6		inhibitor-resistant_extended-spectrum_class_A_beta-lactamase_PER-6
NCBI_7462	blaPER-7	NA	blaPER-7		inhibitor-resistant_extended-spectrum_class_A_beta-lactamase_PER-7
NCBI_1484	blaPER-8	NA	blaPER-8		extended-spectrum_class_A_beta-lactamase_PER-8
NCBI_1485	blaPER-9	NA	blaPER-9		extended-spectrum_class_A_beta-lactamase_PER-9
NCBI_3830	blaPFM-1	NA	blaPFM-1		subclass_B2_metallo-beta-lactamase_PFM-1
NCBI_8051	blaPFM-2	NA	blaPFM-2		subclass_B2_metallo-beta-lactamase_PFM-2
NCBI_3990	blaPFM-3	NA	blaPFM-3		subclass_B2_metallo-beta-lactamase_PFM-3
NCBI_4303	blaPFM-4	NA	blaPFM-4		subclass_B2_metallo-beta-lactamase_PFM-4
NCBI_4381	blaPJM-1	NA	blaPJM-1		subclass_B3_metallo-beta-lactamase_PJM-1
NCBI_4034	blaPJM-2	NA	blaPJM-2		subclass_B3_metallo-beta-lactamase_PJM-2
NCBI_7492	blaPLA-1	NA	blaPLA-1		broad-spectrum_class_A_beta-lactamase_PLA-1
NCBI_7860	blaPLA-2a	NA	blaPLA-2a		class_A_beta-lactamase_PLA-2a
NCBI_7491	blaPLA-3	NA	blaPLA-3		class_A_beta-lactamase_PLA-3
NCBI_7490	blaPLA-4	NA	blaPLA-4		class_A_beta-lactamase_PLA-4
NCBI_4442	blaPLA-5	NA	blaPLA-5		class_A_beta-lactamase_PLA-5
NCBI_1486	blaPLA-6	NA	blaPLA-6		class_A_beta-lactamase_PLA-6
NCBI_7708	blaPLN-1	NA	blaPLN-1		subclass_B3_metallo-beta-lactamase_PLN-1
NCBI_1487	blaPME-1	NA	blaPME-1		extended-spectrum_class_A_beta-lactamase_PME-1
NCBI_5281	blaPNC-1	NA	blaPNC-1		class_C_beta-lactamase_PNC-1
NCBI_3831	blaPNGM-1	NA	blaPNGM-1		subclass_B3-like_metallo-beta-lactamase_PNGM-1
ARGANNOT_456	blaPOM-1	NA	blaPOM-1		subclass_B3_metallo-beta-lactamase_POM-1
NCBI_7763	blaPOM-1	NA	blaPOM-1		subclass_B3_metallo-beta-lactamase_POM-1
NCBI_3736	blaPOM-2	NA	blaPOM-2		subclass_B3_metallo-beta-lactamase_POM-2
NCBI_4514	blaPRC-1	NA	blaPRC-1		class_C_beta-lactamase_PRC-1
NCBI_7757	blaPST-1	NA	blaPST-1		subclass_B1_metallo-beta-lactamase_PST-1
NCBI_3898	blaPST-2	NA	blaPST-2		subclass_B1_metallo-beta-lactamase_PST-2
NCBI_2374	blaPSV-1	NA	blaPSV-1		penicillin-hydrolyzing_class_A_beta-lactamase_PSV-1
NCBI_5131	blaPSZ-1	NA	blaPSZ-1		class_C_beta-lactamase_PSZ-1
CARD_1892	blaR1	blaR1	blaR1		beta-lactam_sensor/signal_transducer_BlaR1
NCBI_197	blaR1	NA	blaR1		beta-lactam_sensor/signal_transducer_BlaR1
NCBI_5897	blaR1	NA	blaR1		beta-lactam_sensor/signal_transducer_BlaR1
NCBI_5899	blaR1	NA	blaR1		beta-lactam_sensor/signal_transducer_BlaR1
NCBI_6643	blaR1_gen	NA	blaR1_gen		BlaR1_family_beta-lactam_sensor/signal_transducer
NCBI_5898	blaR1-2	NA	blaR1-2		beta-lactam_sensor/signal_transducer_BlaR1
NCBI_198	blaR39	NA	blaR39		class_A_beta-lactamase
NCBI_38	blaRAA-1	NA	blaRAA-1		extended-spectrum_beta-lactamase_RAA-1
NCBI_6285	blaRAD-1	NA	blaRAD-1		carbapenem-hydrolyzing_class_D_beta-lactamase_RAD-1
NCBI_1488	blaRAHN-1	NA	blaRAHN-1		extended-spectrum_class_A_beta-lactamase_RAHN-1
NCBI_1489	blaRAHN-2	NA	blaRAHN-2		extended-spectrum_class_A_beta-lactamase_RAHN-2
NCBI_6665	blaRAHN-3	NA	blaRAHN-3		extended-spectrum_class_A_beta-lactamase_RAHN-3
NCBI_3163	blaRAHN-4	NA	blaRAHN-4		extended-spectrum_class_A_beta-lactamase_RAHN-4
NCBI_5090	blaRAHN-5	NA	blaRAHN-5		extended-spectrum_class_A_beta-lactamase_RAHN-5
NCBI_3170	blaRAHN-6	NA	blaRAHN-6		extended-spectrum_class_A_beta-lactamase_RAHN-6
NCBI_1968	blaRASA-1	NA	blaRASA-1		extended-spectrum_class_A_beta-lactamase_RASA-1
NCBI_1967	blaRATA-1	NA	blaRATA-1		extended-spectrum_class_A_beta-lactamase_RATA-1
NCBI_3968	blaRATA-2	NA	blaRATA-2		extended-spectrum_class_A_beta-lactamase_RATA-2
NCBI_7108	blaRCP	NA	blaRCP		RCP_family_class_A_beta-lactamase
NCBI_6538	blaRHO	NA	blaRHO		RHO_family_class_C_beta-lactamase
NCBI_2156	blaRm3	NA	blaRm3		subclass_B3_metallo-beta-lactamase_Rm3
NCBI_6361	blaROB-1	NA	blaROB-1		broad-spectrum_class_A_beta-lactamase_ROB-1
NCBI_3231	blaROB-10	NA	blaROB-10		broad-spectrum_class_A_beta-lactamase_ROB-10
NCBI_3574	blaROB-11	NA	blaROB-11		broad-spectrum_class_A_beta-lactamase_ROB-11
NCBI_4419	blaROB-12	NA	blaROB-12		broad-spectrum_class_A_beta-lactamase_ROB-12
NCBI_6743	blaROB-13	NA	blaROB-13		broad-spectrum_class_A_beta-lactamase_ROB-13
NCBI_4129	blaROB-2	NA	blaROB-2		extended-spectrum_class_A_beta-lactamase_ROB-2
NCBI_2378	blaROB-3	NA	blaROB-3		broad-spectrum_class_A_beta-lactamase_ROB-3
NCBI_2420	blaROB-4	NA	blaROB-4		broad-spectrum_class_A_beta-lactamase_ROB-4
NCBI_2847	blaROB-5	NA	blaROB-5		broad-spectrum_class_A_beta-lactamase_ROB-5
NCBI_4176	blaROB-6	NA	blaROB-6		broad-spectrum_class_A_beta-lactamase_ROB-6
NCBI_4177	blaROB-7	NA	blaROB-7		broad-spectrum_class_A_beta-lactamase_ROB-7
NCBI_4178	blaROB-8	NA	blaROB-8		broad-spectrum_class_A_beta-lactamase_ROB-8
NCBI_4434	blaRSA1	NA	blaRSA1		RSA1_family_class_A_beta-lactamase
NCBI_4498	blaRSA1-1	NA	blaRSA1-1		class_A_beta-lactamase_RSA1-1
NCBI_3529	blaRSA2-1	NA	blaRSA2-1		carbapenem-hydrolyzing_class_A_beta-lactamase_RSA2-1
NCBI_3530	blaRSC1-1	NA	blaRSC1-1		class_C_beta-lactamase_RSC1-1
